,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2419,2/12/2013,Fiorentina,Verona,4,3,H,3,2,H,23,11,7,7,9,13,5,1,2,3,0,1
2420,2/12/2013,Lazio,Napoli,2,4,A,1,1,D,12,13,4,7,21,13,1,3,2,2,0,0
2421,6/12/2013,Bologna,Juventus,0,2,A,0,1,A,10,19,4,6,16,16,7,6,1,4,0,0
2422,7/12/2013,Livorno,Milan,2,2,D,1,1,D,17,11,7,5,15,11,7,2,5,2,0,0
2423,7/12/2013,Napoli,Udinese,3,3,D,2,1,H,12,17,6,7,13,13,10,8,4,2,0,0
2424,8/12/2013,Cagliari,Genoa,2,1,H,0,1,A,30,4,7,3,15,11,8,3,5,1,0,1
2425,8/12/2013,Inter,Parma,3,3,D,1,2,A,15,17,6,8,14,13,3,11,2,1,0,0
2426,8/12/2013,Roma,Fiorentina,2,1,H,1,1,D,21,15,9,5,11,13,8,6,3,4,1,0
2427,8/12/2013,Sampdoria,Catania,2,0,H,0,0,D,17,5,7,0,17,13,7,3,3,2,0,0
2428,8/12/2013,Sassuolo,Chievo,0,1,A,0,0,D,6,9,2,5,19,26,4,4,2,2,0,0
2429,8/12/2013,Torino,Lazio,1,0,H,1,0,H,5,21,3,3,8,19,1,15,3,2,0,0
2430,8/12/2013,Verona,Atalanta,2,1,H,0,1,A,15,11,6,5,13,15,9,5,1,3,0,1
2431,14/12/13,Catania,Verona,0,0,D,0,0,D,16,8,6,1,17,19,6,2,2,1,0,0
2432,15/12/13,Chievo,Sampdoria,0,1,A,0,1,A,11,9,6,2,15,23,7,3,4,5,0,0
2433,15/12/13,Fiorentina,Bologna,3,0,H,2,0,H,18,8,8,4,10,11,6,6,2,1,0,0
2434,15/12/13,Genoa,Atalanta,1,1,D,0,0,D,13,15,3,4,10,13,10,8,0,2,0,0
2435,15/12/13,Juventus,Sassuolo,4,0,H,3,0,H,20,12,8,0,12,15,5,2,1,1,0,0
2436,15/12/13,Lazio,Livorno,2,0,H,2,0,H,17,10,5,1,22,17,1,5,2,5,0,0
2437,15/12/13,Napoli,Inter,4,2,H,3,2,H,13,11,9,5,12,9,5,6,2,1,0,1
2438,15/12/13,Parma,Cagliari,0,0,D,0,0,D,10,18,2,4,13,17,5,3,4,4,0,0
2439,15/12/13,Udinese,Torino,0,2,A,0,0,D,20,7,3,3,12,13,6,2,2,3,0,0
2440,16/12/13,Milan,Roma,2,2,D,1,1,D,11,14,4,4,13,13,4,7,4,2,0,0
2441,21/12/13,Cagliari,Napoli,1,1,D,1,1,D,10,10,4,2,13,14,4,6,2,2,0,0
2442,21/12/13,Livorno,Udinese,1,2,A,1,1,D,14,14,4,4,11,20,3,4,3,2,0,0
2443,22/12/13,Atalanta,Juventus,1,4,A,1,1,D,7,16,3,4,14,16,1,4,1,2,0,0
2444,22/12/13,Bologna,Genoa,1,0,H,0,0,D,19,5,3,1,23,21,8,4,5,1,0,0
2445,22/12/13,Inter,Milan,1,0,H,0,0,D,15,18,7,5,13,15,5,7,3,4,0,1
2446,22/12/13,Roma,Catania,4,0,H,1,0,H,21,10,10,1,11,19,9,3,1,4,0,0
2447,22/12/13,Sampdoria,Parma,1,1,D,1,0,H,8,15,3,5,16,18,4,4,2,4,0,0
2448,22/12/13,Sassuolo,Fiorentina,0,1,A,0,0,D,9,10,3,5,18,10,2,3,5,3,0,0
2449,22/12/13,Torino,Chievo,4,1,H,1,1,D,12,9,6,3,12,13,6,7,2,2,0,0
2450,22/12/13,Verona,Lazio,4,1,H,2,1,H,13,18,7,9,7,13,1,10,1,2,0,0
2451,5/1/2014,Chievo,Cagliari,0,0,D,0,0,D,1,6,0,1,24,19,1,1,3,2,0,0
2452,5/1/2014,Fiorentina,Livorno,1,0,H,0,0,D,19,8,7,3,13,21,5,3,4,5,0,0
2453,5/1/2014,Juventus,Roma,3,0,H,1,0,H,13,8,5,4,15,17,5,3,3,2,0,2
2454,6/1/2014,Catania,Bologna,2,0,H,1,0,H,19,12,2,2,18,19,3,4,4,4,0,0
2455,6/1/2014,Genoa,Sassuolo,2,0,H,2,0,H,17,10,8,1,19,23,9,4,3,4,0,0
2456,6/1/2014,Lazio,Inter,1,0,H,0,0,D,8,10,3,1,11,16,6,4,3,2,0,0
2457,6/1/2014,Milan,Atalanta,3,0,H,1,0,H,15,12,8,4,20,13,3,7,1,1,0,0
2458,6/1/2014,Napoli,Sampdoria,2,0,H,0,0,D,19,15,6,4,13,14,7,1,3,3,0,0
2459,6/1/2014,Parma,Torino,3,1,H,2,1,H,17,14,5,4,17,6,9,4,1,2,0,0
2460,6/1/2014,Udinese,Verona,1,3,A,1,2,A,23,8,3,3,10,13,4,4,0,2,0,0
2461,11/1/2014,Bologna,Lazio,0,0,D,0,0,D,12,2,4,0,8,13,1,3,2,2,0,0
2462,11/1/2014,Livorno,Parma,0,3,A,0,1,A,19,9,5,5,13,21,6,6,1,1,0,0
2463,12/1/2014,Atalanta,Catania,2,1,H,0,0,D,17,12,8,4,13,13,8,10,2,3,0,0
2464,12/1/2014,Cagliari,Juventus,1,4,A,1,1,D,8,15,3,9,10,13,4,4,2,1,1,0
2465,12/1/2014,Roma,Genoa,4,0,H,3,0,H,22,0,8,0,13,7,4,1,0,2,0,1
2466,12/1/2014,Sassuolo,Milan,4,3,H,3,2,H,12,16,8,7,23,18,4,3,5,3,0,0
2467,12/1/2014,Torino,Fiorentina,0,0,D,0,0,D,6,16,5,2,9,10,7,5,0,1,0,0
2468,12/1/2014,Verona,Napoli,0,3,A,0,1,A,11,15,2,8,21,19,4,3,1,1,0,0
2469,13/01/14,Inter,Chievo,1,1,D,1,1,D,9,9,5,1,10,13,6,3,1,1,0,0
2470,13/01/14,Sampdoria,Udinese,3,0,H,1,0,H,20,4,6,1,22,21,5,6,3,3,1,2
2471,18/01/14,Juventus,Sampdoria,4,2,H,3,1,H,18,17,5,5,8,12,3,10,1,3,0,0
2472,18/01/14,Roma,Livorno,3,0,H,2,0,H,22,4,10,0,16,11,8,0,1,0,0,0
2473,19/01/14,Atalanta,Cagliari,1,0,H,0,0,D,12,16,5,1,9,8,4,5,3,0,0,1
2474,19/01/14,Bologna,Napoli,2,2,D,1,0,H,10,11,2,4,23,14,5,5,4,2,1,0
2475,19/01/14,Catania,Fiorentina,0,3,A,0,3,A,9,12,3,4,16,9,3,3,2,1,0,0
2476,19/01/14,Chievo,Parma,1,2,A,1,1,D,8,10,2,4,17,16,3,1,2,3,0,0
2477,19/01/14,Genoa,Inter,1,0,H,0,0,D,14,11,6,5,14,13,11,5,5,1,0,0
2478,19/01/14,Milan,Verona,1,0,H,0,0,D,25,13,7,3,11,12,5,10,2,1,0,0
2479,19/01/14,Sassuolo,Torino,0,2,A,0,1,A,15,6,2,5,18,17,10,4,3,2,0,0
2480,19/01/14,Udinese,Lazio,2,3,A,1,0,H,10,20,3,5,10,15,3,2,2,3,0,1
2481,25/01/14,Lazio,Juventus,1,1,D,1,0,H,11,11,3,3,13,15,0,7,1,1,0,1
2482,25/01/14,Napoli,Chievo,1,1,D,0,1,A,23,3,4,1,12,15,11,2,1,2,0,0
2483,26/01/14,Cagliari,Milan,1,2,A,1,0,H,7,21,1,8,21,19,4,9,3,1,0,0
2484,26/01/14,Fiorentina,Genoa,3,3,D,2,2,D,18,10,4,3,11,18,8,2,1,2,0,0
2485,26/01/14,Inter,Catania,0,0,D,0,0,D,13,5,3,0,13,15,14,4,1,2,0,0
2486,26/01/14,Livorno,Sassuolo,3,1,H,3,1,H,10,12,3,3,19,16,4,5,3,6,0,0
2487,26/01/14,Parma,Udinese,1,0,H,1,0,H,12,7,5,2,12,11,8,5,3,3,0,0
2488,26/01/14,Sampdoria,Bologna,1,1,D,0,0,D,15,17,5,5,16,11,6,5,4,1,0,0
2489,26/01/14,Torino,Atalanta,1,0,H,0,0,D,18,12,4,2,12,11,10,3,4,4,0,1
2490,26/01/14,Verona,Roma,1,3,A,0,1,A,6,19,3,5,18,11,4,6,3,2,0,0
2491,1/2/2014,Bologna,Udinese,0,2,A,0,1,A,16,6,1,3,8,18,5,5,3,4,0,0
2492,1/2/2014,Cagliari,Fiorentina,1,0,H,1,0,H,13,14,6,3,22,17,2,7,2,1,0,0
2493,1/2/2014,Milan,Torino,1,1,D,0,1,A,23,6,6,2,14,12,13,3,2,2,0,0
2494,2/2/2014,Atalanta,Napoli,3,0,H,0,0,D,10,16,3,3,14,17,1,6,0,2,0,0
2495,2/2/2014,Catania,Livorno,3,3,D,0,0,D,15,17,6,7,26,16,4,2,5,5,0,0
2496,2/2/2014,Chievo,Lazio,0,2,A,0,1,A,11,12,0,6,14,9,5,6,2,1,0,0
2497,2/2/2014,Juventus,Inter,3,1,H,1,0,H,20,7,9,2,11,13,8,4,1,2,0,0
2498,2/2/2014,Sassuolo,Verona,1,2,A,0,0,D,12,13,2,1,15,19,6,5,2,3,0,0
2499,3/2/2014,Genoa,Sampdoria,0,1,A,0,1,A,12,12,4,7,14,22,5,5,4,1,0,0
2500,8/2/2014,Fiorentina,Atalanta,2,0,H,1,0,H,19,11,5,3,13,14,11,6,1,2,0,1
2501,8/2/2014,Napoli,Milan,3,1,H,1,1,D,27,8,14,6,10,17,5,0,3,2,0,0
2502,8/2/2014,Udinese,Chievo,3,0,H,0,0,D,10,9,5,3,12,10,1,6,0,2,0,0
2503,9/2/2014,Inter,Sassuolo,1,0,H,0,0,D,16,3,7,1,13,14,10,3,1,1,0,0
2504,9/2/2014,Lazio,Roma,0,0,D,0,0,D,3,14,0,4,20,10,6,6,3,2,0,0
2505,9/2/2014,Livorno,Genoa,0,1,A,0,1,A,19,6,5,2,20,20,10,1,4,3,0,0
2506,9/2/2014,Parma,Catania,0,0,D,0,0,D,5,19,1,2,21,12,6,6,2,3,0,0
2507,9/2/2014,Sampdoria,Cagliari,1,0,H,1,0,H,10,14,3,3,26,24,5,4,4,5,0,0
2508,9/2/2014,Torino,Bologna,1,2,A,1,2,A,19,11,5,6,18,16,13,1,0,0,0,0
2509,9/2/2014,Verona,Juventus,2,2,D,0,2,A,11,14,3,4,10,19,3,9,2,0,0,0
2510,14/02/14,Milan,Bologna,1,0,H,0,0,D,13,11,4,4,17,22,8,2,1,3,0,0
2511,15/02/14,Fiorentina,Inter,1,2,A,0,1,A,15,9,5,4,11,16,9,6,1,6,0,0
2512,16/02/14,Atalanta,Parma,0,4,A,0,1,A,14,17,5,7,11,12,8,4,2,4,0,0
2513,16/02/14,Cagliari,Livorno,1,2,A,0,1,A,12,15,5,3,19,23,1,5,2,4,1,2
2514,16/02/14,Catania,Lazio,3,1,H,1,1,D,16,10,8,3,18,23,1,1,2,4,0,0
2515,16/02/14,Genoa,Udinese,3,3,D,1,2,A,23,10,6,7,12,16,8,8,3,5,0,0
2516,16/02/14,Juventus,Chievo,3,1,H,2,0,H,14,9,5,2,14,16,7,2,3,2,0,0
2517,16/02/14,Roma,Sampdoria,3,0,H,1,0,H,16,9,6,2,10,15,6,2,2,1,0,1
2518,16/02/14,Sassuolo,Napoli,0,2,A,0,1,A,8,20,2,7,9,15,3,4,4,3,0,0
2519,17/02/14,Verona,Torino,1,3,A,1,0,H,16,15,4,5,10,17,6,6,1,3,0,0
2520,22/02/14,Bologna,Roma,0,1,A,0,1,A,12,17,1,2,10,15,5,1,1,3,0,0
2521,23/02/14,Chievo,Catania,2,0,H,1,0,H,13,12,6,5,23,18,4,9,4,4,1,0
2522,23/02/14,Inter,Cagliari,1,1,D,0,1,A,16,6,5,1,11,15,5,3,1,4,0,0
2523,23/02/14,Juventus,Torino,1,0,H,1,0,H,15,15,6,3,12,15,4,2,2,2,0,0
2524,23/02/14,Lazio,Sassuolo,3,2,H,1,0,H,11,7,4,4,16,12,4,4,1,3,0,0
2525,23/02/14,Livorno,Verona,2,3,A,0,3,A,21,16,4,7,19,13,6,8,4,2,0,0
2526,23/02/14,Sampdoria,Milan,0,2,A,0,1,A,8,14,3,8,12,12,4,4,4,3,1,0
2527,23/02/14,Udinese,Atalanta,1,1,D,0,1,A,11,8,6,4,15,17,6,7,2,2,0,0
2528,24/02/14,Napoli,Genoa,1,1,D,1,0,H,9,11,3,5,19,15,5,5,5,2,0,0
2529,24/02/14,Parma,Fiorentina,2,2,D,1,1,D,11,17,5,2,18,13,1,6,3,3,1,2
2530,1/3/2014,Roma,Inter,0,0,D,0,0,D,10,11,4,1,14,19,5,6,0,1,0,0
2531,2/3/2014,Atalanta,Chievo,2,1,H,1,0,H,12,12,5,4,12,10,6,8,1,3,0,1
2532,2/3/2014,Cagliari,Udinese,3,0,H,1,0,H,9,16,4,5,15,13,2,9,3,1,0,0
2533,2/3/2014,Fiorentina,Lazio,0,1,A,0,1,A,18,10,2,3,12,13,7,6,3,3,0,0
2534,2/3/2014,Genoa,Catania,2,0,H,1,0,H,17,10,7,2,28,20,4,0,3,0,0,1
2535,2/3/2014,Livorno,Napoli,1,1,D,1,1,D,10,16,4,7,20,10,4,4,2,2,0,0
2536,2/3/2014,Milan,Juventus,0,2,A,0,1,A,22,10,9,5,15,7,7,1,1,2,0,0
2537,2/3/2014,Sassuolo,Parma,0,1,A,0,1,A,8,16,3,6,22,23,6,6,2,1,1,0
2538,2/3/2014,Torino,Sampdoria,0,2,A,0,1,A,21,11,6,4,13,20,12,4,3,3,0,0
2539,2/3/2014,Verona,Bologna,0,0,D,0,0,D,9,14,2,6,18,15,8,3,1,5,0,1
2540,8/3/2014,Catania,Cagliari,1,1,D,0,0,D,18,9,3,3,19,18,12,2,3,2,0,1
2541,8/3/2014,Udinese,Milan,1,0,H,0,0,D,14,15,3,5,13,13,2,8,1,3,0,0
2542,9/3/2014,Bologna,Sassuolo,0,0,D,0,0,D,9,12,4,3,23,19,1,2,1,2,0,0
2543,9/3/2014,Chievo,Genoa,2,1,H,1,0,H,17,19,5,6,20,21,6,10,1,4,0,0
2544,9/3/2014,Inter,Torino,1,0,H,1,0,H,15,6,3,2,8,15,2,5,0,4,0,0
2545,9/3/2014,Juventus,Fiorentina,1,0,H,1,0,H,13,11,2,0,13,14,6,2,2,4,0,0
2546,9/3/2014,Lazio,Atalanta,0,1,A,0,0,D,15,11,4,5,17,13,10,2,1,1,1,0
2547,9/3/2014,Napoli,Roma,1,0,H,0,0,D,13,14,4,6,13,8,3,5,1,2,0,0
2548,9/3/2014,Parma,Verona,2,0,H,1,0,H,17,11,6,3,16,14,8,5,3,2,0,0
2549,9/3/2014,Sampdoria,Livorno,4,2,H,0,2,A,18,15,7,6,22,14,12,4,2,3,0,0
2550,15/03/14,Verona,Inter,0,2,A,0,1,A,10,18,4,8,6,7,3,5,2,1,0,0
2551,16/03/14,Atalanta,Sampdoria,3,0,H,2,0,H,12,15,4,4,12,15,9,3,1,1,0,0
2552,16/03/14,Cagliari,Lazio,0,2,A,0,1,A,8,17,3,5,13,14,3,3,4,2,1,0
2553,16/03/14,Fiorentina,Chievo,3,1,H,2,0,H,10,16,5,4,10,25,4,7,0,3,0,0
2554,16/03/14,Genoa,Juventus,0,1,A,0,0,D,14,6,4,1,23,18,3,3,4,2,0,0
2555,16/03/14,Livorno,Bologna,2,1,H,0,0,D,8,15,4,4,19,17,2,5,3,3,2,0
2556,16/03/14,Milan,Parma,2,4,A,0,1,A,13,20,3,6,14,16,4,6,3,2,1,0
2557,16/03/14,Sassuolo,Catania,3,1,H,0,1,A,21,9,10,3,21,24,10,2,5,2,0,0
2558,17/03/14,Roma,Udinese,3,2,H,2,0,H,20,14,9,8,8,13,5,11,1,1,0,0
2559,17/03/14,Torino,Napoli,0,1,A,0,0,D,12,13,4,4,14,8,5,5,2,2,0,0
2560,22/03/14,Chievo,Roma,0,2,A,0,2,A,9,16,4,4,14,13,5,1,1,1,0,0
2561,22/03/14,Torino,Livorno,3,1,H,1,0,H,18,10,11,3,11,15,12,6,0,1,0,0
2562,23/03/14,Bologna,Cagliari,1,0,H,0,0,D,12,10,5,3,15,20,7,6,2,3,0,1
2563,23/03/14,Catania,Juventus,0,1,A,0,0,D,8,13,0,2,17,20,7,6,2,1,1,0
2564,23/03/14,Inter,Atalanta,1,2,A,1,1,D,23,10,6,6,17,15,10,3,0,4,0,0
2565,23/03/14,Lazio,Milan,1,1,D,0,1,A,14,10,2,0,19,13,6,3,3,2,0,0
2566,23/03/14,Napoli,Fiorentina,0,1,A,0,0,D,12,13,5,4,14,10,5,4,1,1,1,0
2567,23/03/14,Parma,Genoa,1,1,D,1,1,D,16,5,3,2,16,25,5,6,2,3,0,0
2568,23/03/14,Sampdoria,Verona,5,0,H,3,0,H,15,20,9,7,14,19,1,9,2,2,0,0
2569,23/03/14,Udinese,Sassuolo,1,0,H,1,0,H,13,14,2,1,13,21,7,11,2,3,0,0
2570,25/03/14,Roma,Torino,2,1,H,1,0,H,23,12,9,2,15,10,7,2,2,4,0,0
2571,26/03/14,Atalanta,Livorno,2,0,H,1,0,H,13,11,4,3,15,19,5,3,0,1,0,0
2572,26/03/14,Cagliari,Verona,1,0,H,1,0,H,17,9,4,1,13,12,10,5,4,2,0,0
2573,26/03/14,Catania,Napoli,2,4,A,0,4,A,18,17,9,8,12,10,6,0,1,0,0,0
2574,26/03/14,Chievo,Bologna,3,0,H,1,0,H,17,11,8,1,22,19,5,0,2,3,0,0
2575,26/03/14,Fiorentina,Milan,0,2,A,0,1,A,10,15,0,6,16,30,10,4,3,7,0,0
2576,26/03/14,Genoa,Lazio,2,0,H,0,0,D,13,15,6,5,16,19,5,3,2,2,0,1
2577,26/03/14,Juventus,Parma,2,1,H,2,0,H,10,9,7,3,14,8,6,2,3,3,0,1
2578,26/03/14,Sassuolo,Sampdoria,1,2,A,1,1,D,16,17,6,8,17,21,6,1,1,0,0,1
2579,27/03/14,Inter,Udinese,0,0,D,0,0,D,20,10,3,2,11,8,11,3,1,1,0,0
2580,29/03/14,Bologna,Atalanta,0,2,A,0,2,A,23,4,11,3,16,15,10,0,2,2,0,0
2581,29/03/14,Milan,Chievo,3,0,H,2,0,H,17,8,5,1,16,11,11,4,0,0,0,0
2582,30/03/14,Lazio,Parma,3,2,H,1,1,D,16,15,6,3,17,16,8,2,4,3,0,0
2583,30/03/14,Napoli,Juventus,2,0,H,1,0,H,13,9,7,2,9,11,7,4,2,3,0,0
2584,30/03/14,Sampdoria,Fiorentina,0,0,D,0,0,D,20,16,7,4,20,17,4,3,2,3,0,0
2585,30/03/14,Sassuolo,Roma,0,2,A,0,1,A,9,15,2,4,16,8,7,5,1,1,0,0
2586,30/03/14,Torino,Cagliari,2,1,H,1,0,H,17,9,5,1,11,19,6,0,1,2,0,0
2587,30/03/14,Verona,Genoa,3,0,H,1,0,H,15,12,6,3,10,18,7,8,1,2,1,0
2588,31/03/14,Livorno,Inter,2,2,D,0,2,A,9,19,4,6,23,12,5,4,1,3,0,0
2589,31/03/14,Udinese,Catania,1,0,H,0,0,D,13,20,7,7,9,11,4,11,2,5,0,0
2590,2/4/2014,Roma,Parma,4,2,H,2,1,H,12,16,6,3,15,13,1,2,1,1,0,0
2591,5/4/2014,Chievo,Verona,0,1,A,0,0,D,18,13,6,5,12,15,5,4,2,2,0,0
2592,5/4/2014,Inter,Bologna,2,2,D,1,1,D,17,12,6,8,15,16,5,5,1,2,0,0
2593,6/4/2014,Atalanta,Sassuolo,0,2,A,0,1,A,8,12,4,4,16,24,6,4,4,3,0,0
2594,6/4/2014,Cagliari,Roma,1,3,A,0,1,A,18,6,5,3,7,17,4,4,1,4,0,0
2595,6/4/2014,Catania,Torino,1,2,A,1,0,H,9,14,4,6,20,13,3,5,2,4,0,0
2596,6/4/2014,Fiorentina,Udinese,2,1,H,1,0,H,22,13,4,3,16,13,10,6,1,5,0,0
2597,6/4/2014,Lazio,Sampdoria,2,0,H,1,0,H,8,15,3,5,23,22,4,12,2,2,1,0
2598,6/4/2014,Parma,Napoli,1,0,H,0,0,D,6,12,1,1,20,15,3,3,5,2,0,0
2599,7/4/2014,Genoa,Milan,1,2,A,0,1,A,20,5,6,3,17,16,8,1,1,1,0,0
2600,7/4/2014,Juventus,Livorno,2,0,H,2,0,H,17,8,4,3,13,8,10,2,0,1,0,0
2601,12/4/2014,Roma,Atalanta,3,1,H,2,0,H,22,10,7,4,4,8,4,5,0,3,0,0
2602,12/4/2014,Sassuolo,Cagliari,1,1,D,1,0,H,16,8,3,2,15,19,4,1,2,2,0,0
2603,13/04/14,Bologna,Parma,1,1,D,1,0,H,13,10,4,2,12,20,7,9,3,1,0,0
2604,13/04/14,Livorno,Chievo,2,4,A,2,3,A,19,15,5,10,15,20,8,8,2,4,0,0
2605,13/04/14,Milan,Catania,1,0,H,1,0,H,18,12,3,4,18,18,7,7,0,4,0,1
2606,13/04/14,Napoli,Lazio,4,2,H,1,1,D,16,17,7,7,10,13,4,1,5,1,0,1
2607,13/04/14,Sampdoria,Inter,0,4,A,0,1,A,14,16,6,6,20,19,11,4,5,3,1,0
2608,13/04/14,Torino,Genoa,2,1,H,0,0,D,11,10,5,4,18,14,3,5,3,4,0,0
2609,13/04/14,Verona,Fiorentina,3,5,A,1,2,A,8,29,6,11,11,12,3,7,2,3,1,0
2610,14/04/14,Udinese,Juventus,0,2,A,0,2,A,12,11,1,3,12,15,3,5,1,3,0,0
2611,19/04/14,Atalanta,Verona,1,2,A,0,0,D,17,18,6,6,17,12,1,5,4,2,0,0
2612,19/04/14,Catania,Sampdoria,2,1,H,1,0,H,20,7,11,2,12,23,6,3,2,2,0,0
2613,19/04/14,Chievo,Sassuolo,0,1,A,0,1,A,9,17,4,5,21,27,5,4,4,4,0,0
2614,19/04/14,Fiorentina,Roma,0,1,A,0,1,A,24,11,3,4,15,18,5,1,3,4,0,0
2615,19/04/14,Genoa,Cagliari,1,2,A,1,1,D,12,10,3,4,10,17,7,3,2,4,0,0
2616,19/04/14,Juventus,Bologna,1,0,H,0,0,D,17,8,7,2,15,9,6,1,0,2,0,0
2617,19/04/14,Lazio,Torino,3,3,D,1,0,H,17,18,6,8,16,10,4,7,2,3,1,0
2618,19/04/14,Milan,Livorno,3,0,H,1,0,H,20,13,4,1,17,13,8,6,3,2,0,0
2619,19/04/14,Parma,Inter,0,2,A,0,0,D,12,15,3,6,14,15,6,5,1,3,1,0
2620,19/04/14,Udinese,Napoli,1,1,D,0,1,A,11,11,4,3,12,14,3,0,2,2,0,1
2621,25/04/14,Roma,Milan,2,0,H,1,0,H,14,13,4,5,13,18,8,6,3,3,0,0
2622,26/04/14,Bologna,Fiorentina,0,3,A,0,2,A,16,14,6,8,14,10,5,7,1,1,0,0
2623,26/04/14,Inter,Napoli,0,0,D,0,0,D,14,14,6,1,7,10,2,4,1,3,0,0
2624,27/04/14,Atalanta,Genoa,1,1,D,0,1,A,24,3,6,2,15,14,8,2,2,4,0,1
2625,27/04/14,Cagliari,Parma,1,0,H,1,0,H,8,20,3,4,8,16,5,9,1,1,0,1
2626,27/04/14,Livorno,Lazio,0,2,A,0,1,A,17,19,4,11,16,12,14,7,4,1,0,0
2627,27/04/14,Sampdoria,Chievo,2,1,H,0,0,D,13,6,5,2,12,15,5,4,1,5,1,0
2628,27/04/14,Torino,Udinese,2,0,H,1,0,H,14,10,3,1,9,7,1,2,0,3,0,0
2629,27/04/14,Verona,Catania,4,0,H,3,0,H,18,11,8,2,18,16,6,3,0,3,0,0
2630,28/04/14,Sassuolo,Juventus,1,3,A,1,1,D,12,14,4,6,20,23,8,3,1,1,0,0
2631,4/5/2014,Catania,Roma,4,1,H,2,1,H,13,12,8,4,11,8,6,6,2,5,0,0
2632,4/5/2014,Chievo,Torino,0,1,A,0,0,D,8,20,1,3,10,9,3,8,4,1,1,0
2633,4/5/2014,Genoa,Bologna,0,0,D,0,0,D,6,14,1,3,19,23,2,5,3,4,0,0
2634,4/5/2014,Milan,Inter,1,0,H,0,0,D,14,7,4,0,16,15,5,5,3,3,0,0
2635,4/5/2014,Parma,Sampdoria,2,0,H,1,0,H,12,10,7,4,17,17,5,5,3,1,0,0
2636,4/5/2014,Udinese,Livorno,5,3,H,5,2,H,15,19,7,6,14,12,6,11,1,3,0,0
2637,5/5/2014,Juventus,Atalanta,1,0,H,0,0,D,19,9,4,2,18,11,3,5,0,1,0,0
2638,5/5/2014,Lazio,Verona,3,3,D,1,1,D,16,18,6,6,18,19,9,7,1,6,1,1
2639,6/5/2014,Fiorentina,Sassuolo,3,4,A,0,3,A,24,16,7,6,8,14,7,3,3,3,0,0
2640,6/5/2014,Napoli,Cagliari,3,0,H,2,0,H,27,4,16,2,13,8,5,2,3,3,0,1
2641,10/5/2014,Inter,Lazio,4,1,H,3,1,H,9,17,7,9,13,15,3,8,1,1,0,0
2642,10/5/2014,Verona,Udinese,2,2,D,1,0,H,10,16,4,7,14,14,4,7,2,4,0,0
2643,11/5/2014,Atalanta,Milan,2,1,H,0,0,D,17,20,3,2,7,10,4,5,2,2,0,0
2644,11/5/2014,Bologna,Catania,1,2,A,0,1,A,29,11,6,3,16,19,13,1,3,2,1,1
2645,11/5/2014,Cagliari,Chievo,0,1,A,0,0,D,11,12,3,3,13,19,8,3,2,2,0,0
2646,11/5/2014,Livorno,Fiorentina,0,1,A,0,0,D,6,9,2,3,25,17,5,3,6,3,1,0
2647,11/5/2014,Roma,Juventus,0,1,A,0,0,D,18,11,7,5,21,14,5,5,4,1,0,0
2648,11/5/2014,Sampdoria,Napoli,2,5,A,1,3,A,28,9,10,5,11,12,6,3,1,0,0,0
2649,11/5/2014,Sassuolo,Genoa,4,2,H,1,1,D,20,8,10,3,12,20,8,2,2,5,0,0
2650,11/5/2014,Torino,Parma,1,1,D,1,0,H,16,18,1,4,7,14,5,3,2,2,1,1
2651,17/05/14,Udinese,Sampdoria,3,3,D,2,1,H,22,15,12,4,15,11,6,5,3,2,0,0
2652,18/05/14,Catania,Atalanta,2,1,H,0,0,D,23,19,9,9,9,8,5,4,1,2,0,0
2653,18/05/14,Chievo,Inter,2,1,H,0,1,A,13,14,4,3,16,14,7,3,2,1,0,0
2654,18/05/14,Fiorentina,Torino,2,2,D,0,0,D,15,15,8,5,15,11,7,6,5,2,0,0
2655,18/05/14,Genoa,Roma,1,0,H,0,0,D,7,11,3,4,15,9,4,5,0,1,0,0
2656,18/05/14,Juventus,Cagliari,3,0,H,3,0,H,13,7,8,2,13,11,9,2,0,0,0,0
2657,18/05/14,Lazio,Bologna,1,0,H,0,0,D,18,8,6,1,11,10,8,2,2,1,0,0
2658,18/05/14,Milan,Sassuolo,2,1,H,2,0,H,16,16,9,5,17,13,7,6,0,1,2,1
2659,18/05/14,Napoli,Verona,5,1,H,3,0,H,20,10,11,5,9,5,2,2,2,1,0,0
2660,18/05/14,Parma,Livorno,2,0,H,0,0,D,19,6,4,1,15,7,7,1,0,1,0,0
2661,30/08/14,Chievo,Juventus,0,1,A,0,1,A,7,21,2,3,13,14,4,11,2,1,0,0
2662,30/08/14,Roma,Fiorentina,2,0,H,1,0,H,20,10,5,4,15,17,2,0,4,4,0,0
2663,31/08/14,Atalanta,Verona,0,0,D,0,0,D,11,9,1,3,17,16,6,2,2,3,0,0
2664,31/08/14,Cesena,Parma,1,0,H,1,0,H,9,12,5,1,10,19,4,7,2,1,0,0
2665,31/08/14,Genoa,Napoli,1,2,A,1,1,D,11,15,5,5,10,10,7,5,3,1,0,0
2666,31/08/14,Milan,Lazio,3,1,H,1,0,H,7,19,4,4,10,20,0,10,2,3,0,0
2667,31/08/14,Palermo,Sampdoria,1,1,D,1,0,H,8,10,1,3,15,18,1,7,1,2,0,1
2668,31/08/14,Sassuolo,Cagliari,1,1,D,1,1,D,13,10,5,4,22,26,4,4,3,2,0,0
